restaurant_id,restaurant_type,restaurant_name,restaurant_address,coordinates_lat,coordinates_long,restaurant_rating,restaurant_reviews,restaurant_zip
0MqKMvDvmw6s3mnycYLcog,Mexico,Josefina's Restaurant,'8440 Grand Ave',40.734255,-73.882604,4.5,20,11373
F76RYME8VeIIJDkVCOe0rg,Mexico,Tequila Chito's Mexican Grill,'358 W 23rd St',40.7460136413574,-74.0009002685547,2.5,200,10011
hlc6c-3N_rOvO_XwOGEYRw,Mexico,Rosa Mexicano,'41 Murray St',40.7141113543271,-74.0092619508505,3.0,183,10007
O1gHEYYSCULCcfJD9sLJqw,Mexico,American Museum of Natural History,'Central Park West 79th St',40.7812401294975,-73.9740586283456,4.0,2021,10024
FVC6xt4VEX1-ck6PBVNf8g,Mexico,The Jalapeño,'University Pl And Waverly Pl',40.7307,-73.99554,1.5,3,10003
gQVXiIJxyT03Is4XeZrVbQ,Mexico,El Rey Del Sabor,'148 49th St',40.7566760156385,-73.9746434377878,3.5,27,10022
JYXDcwqsWp3d5tifAwgQ5Q,Mexico,Taco Chulo,'318 Grand St',40.71259,-73.95661,3.5,408,11211
7LLUCXaGbKIibj2mFiA-5Q,Mexico,Tamales,'99 Port Richmond Ave',40.63852,-74.13283,5.0,3,10302
p6_79Vx3zVkbU4KFzTebiA,Mexico,Maya Fusion Cafe,'1337 Bushwick Ave',40.68601,-73.9116,4.5,26,11207
ZeiiDPtjW6XbIJFPzJ4RyA,Mexico,Travelushious Concierge,'81 Prospect St',40.7006182408491,-73.9883594442212,5.0,4,11201
PqqnNrUtU7XTKQvUM4cyqQ,Mexico,Bar Verde,'65 2nd Ave',40.7260849061034,-73.9897361397743,4.5,206,10003
R6cdgEFQwu0vDllP5tEWUQ,Mexico,Blockheads,'175 W 90th St',40.79024,-73.97274,3.5,242,10024
XDl93co2VJznxglYcoQvmA,Mexico,Chilo's,'323 Franklin Ave',40.68837,-73.95684,4.0,210,11238
d7YbQzGlmawMGAzUHzZvuw,Mexico,Tacombi - Nolita,'267 Elizabeth St',40.7240304,-73.9939028,3.5,1081,10012
CNbY3C2vZ2ZYNunXq-EmNQ,Mexico,Gitano Jungle Room,'23 Grand St',40.72279,-74.00491,3.0,69,10013
uipFunIVqRWwopfEvrscyQ,Mexico,Casa Mezcal,'86 Orchard St',40.7179602,-73.9902328,3.5,390,10002
lWRewIKhKFzwY_mszFV2CA,Mexico,The House of Brews,'363 W 46th St',40.76092,-73.990022,4.0,219,10036
4xR2g3e_w9APSdvln8cwFw,Mexico,El Gallo De Oro,'360 Ocean Ave',40.6983642578125,-74.0864791870117,4.5,22,07305
Z5zhtOyDDydMOo8lQJiALw,Mexico,Hiatus,"'Brooklyn, NY 11213'",40.6788319,-73.9506774,5.0,9,11213
x2hR3utrsnzVCHvrGyfFiA,Mexico,Taqueria La Asuncion,'206 Knickerbocker Ave',40.70334,-73.92655,4.0,1,11237
_Kc_mFOk7zMPDcDhkdJE7A,Mexico,Toloache Thompson,'205 Thompson St',40.7286749,-73.9996277,3.5,432,10012
oYmpJ1OXiYGr5IYSxlmGcw,Mexico,Seis Vecinos Restaurant,'640 Prospect Ave',40.81533,-73.90317,3.5,80,10455
i-ZlAqG1Vi-kWks9WXQT0Q,Mexico,VAYA,'2022 Eastchester Rd',40.85382,-73.84323,4.0,38,10461
HqI1ROCmZa2THlBxT9nyrA,Mexico,Las Palmas Restaurant,'3891 Broadway',40.8377037,-73.9425248,4.0,156,10032
UH_aksIxzGPPyhWZJbTP7A,Mexico,Cantina Taqueria & Tequila Bar,'1838 7th Ave',40.8003063353508,-73.9549569049235,4.0,477,10026
rqfQatGURmW2g8lC79GYNA,Mexico,FDNY Fire Zone,'34 W 51st St',40.75977,-73.97844,4.5,22,10020
XI8c4klXYX0b3MV8n8Kteg,Mexico,Cienega Las Tlayudas de Oaxaca Mexican Cuisine,'10432 Corona Ave',40.74369,-73.85759,4.5,46,11368
qosp2vDDXks8eMGH7p4WSQ,Mexico,La Fortaleza,'361 Midland Ave',40.8770561218262,-74.1033096313477,4.0,952,07026
DTKKEogIt2wQm4UULYVGug,Mexico,Mad Dog & Beans Mexican Cantina,'83 Pearl St',40.704168,-74.010261,3.5,896,10004
n9NAUB6ivkk45bUz3nm2AA,Mexico,Grito Mexican Grill,'1555 Saint Nicholas Ave',40.85355,-73.93087,4.0,169,10040
z_emTJ2d3kDEe8mz3w-KNw,Mexico,Alta Calidad,'552 Vanderbilt Ave',40.68011,-73.96818,4.0,178,11238
iqZgf0kRW9ngWRxJH0Y8kg,Mexico,El Pastorcito,'74 Victory Blvd',40.6379508972168,-74.0790176391602,5.0,2,10301
r_ottoLeph40F7k5qb3uWg,Mexico,Bella's Corner,'106-18 Northern Blvd',40.757636,-73.8621803,5.0,1,11368
tCuPhpmf1PaYe5dmwdq8Ew,Mexico,Guacamole Mexican Restaurant,'768 Amsterdam Ave',40.79515,-73.9698,4.0,134,10025
CfOBb6NU2awo8xclJpKU3g,Mexico,Chela Modern Mexican,'408 5th Ave',40.67032,-73.98569,4.5,368,11215
0tzK7l-DWDpG5UrYKL_mxw,Mexico,St James Deli,'34-02 34th Ave',40.75843584113,-73.9247259526577,4.5,83,11106
Drb6I9masZDvxQUVcqE2ww,Mexico,Ho' Brah a taco joint,'8618 3rd Ave',40.623006,-74.031548,4.0,770,11209
evJqF34WN9Bz73j99vDTCQ,Mexico,Azteca Restaurante Mexican Cuisine,'47 Park Ave',40.8273889,-74.103651,4.0,205,07070
ZVtui4cnUs7iXRJMDD1GwA,Mexico,El Rey Del Taco,'3217 Bergenline Ave',40.7725668,-74.0291146,4.5,37,07087
yOV0s8CO0DSN0SEdSYofPQ,Mexico,Tacos Mexico & Variedades,'793 Broadway',40.77675,-74.1574,3.5,3,07104
BbMUXd69i0tlWS2aoppwaQ,Mexico,El Camion,'194 Ave A',40.7291,-73.98105,4.0,673,10009
6wt_Undqr6KJCKCNrsvkKg,Mexico,Currency Exchange International,'122 E 42nd St',40.75144,-73.97646,4.0,37,10168
cHVWqLG91_mFqdMrxQC1vw,Mexico,Taqueria Brenda Lee,'359 Monroe St',40.8635177,-74.1301651,4.5,12,07055
djV1pJrXSokG9WO5UWODvw,Mexico,A&S Foreign Exchange,'357 7th Ave',40.7482251,-73.9924084,4.5,250,10001
KtzxoHCm9N9QJi31TNjbhw,Mexico,Pequena,'86 S Portland Ave',40.6868452,-73.9747352,3.5,321,11217
-kVueEw_fyO1Q2Gkmj6Few,Mexico,Taqueria Santa Fe,'4708 47th Ave',40.740766,-73.917876,4.5,332,11377
v7hwkFxrz2pORrT9Fiiovw,Mexico,La Lupe,'9 Jefferson St',40.69725,-73.93517,3.5,161,11206
X8Tg6XHKERw-vdWRU4oH3Q,Mexico,Nuevo Mexico Bar & Restaurant,'489 5th Ave',40.667476,-73.987365,3.5,241,11215
eZ0J2lwGdOBZHQKTC5hQYQ,Mexico,Cerveceria Havemeyer,'149 Havemeyer St',40.7116974,-73.9574585,3.5,123,11211
0W0m68TNPbodGCA3PhIB4w,Mexico,The Black Ant,'60 2nd Ave',40.72578,-73.98952,4.0,515,10003
GCx7TnLKgLtUcXLIfQYfFA,Mexico,Casa Azul,'369 7th Ave',40.6655705744252,-73.9825450299114,4.0,35,11215
FaebPpZ8fKuvPtMOZ_dslw,Mexico,Estrellita Poblana III,'2328 Arthur Ave',40.853828,-73.888672,4.0,152,10458
qQIF8nQE1eliKObIlFvBaQ,Mexico,Otto's Tacos,'705 9th Ave',40.7625885009766,-73.9900054931641,4.0,344,10019
BeM2EwTCuQDs82mPtcSmrw,Mexico,La Palapa Taco Bar,'230 Park Ave',40.75439,-73.9761,2.5,5,10169
jYAqup9AF9N9wYAWYanZ-A,Mexico,Arriba Arriba Midtown,'762 9th Ave',40.7641288111074,-73.9882850646973,3.5,870,10019
8CTaeOtqr461Ah5yWcnCPw,Mexico,Fatty Daddy Taco,'152 Smith St',40.686578,-73.990821,4.0,145,11201
9laSSXnr4F16gURfUBbZTA,Mexico,Oaxaca Taqueria,'1709 2nd Ave',40.77964,-73.95081,3.5,83,10128
mhrLDFTxUzW2koRAzjlt5g,Mexico,Chavela's,'736 Franklin Ave',40.67347,-73.95711,4.0,1020,11238
9aJ1MVTthZw3QjqoG7mPjg,Mexico,Rosie's,'29 E 2nd St',40.72492,-73.99079,4.0,667,10003
HKBJGt04_ZSdiIWA_6J8kQ,Mexico,Tortaria,'94 University Pl',40.73387,-73.99304,3.5,669,10003
RlYmvhRVYZDmEQD6uoBMcw,Mexico,Sabor A Mexico II,'114 Passaic St',40.86264,-74.11305,5.0,1,07055
6hBOekxC3l6klzwQLvcaeA,Mexico,Alamo Rent A Car,'332 W 44th St',40.759044,-73.990526,3.5,28,10036
D37laxSajXqhhsaCYo4WSw,Mexico,Taqueria Emilio,'563 W 207th St',40.8662220265057,-73.9201356056336,4.5,45,10034
lZ3EDL74AfODfwPLYDrbYg,Mexico,Tacos Veloz,'96-06 Roosevelt Ave',40.7478497004555,-73.8802769741681,3.5,8,11368
x9wa2M7gvf32swUSBP3uXA,Mexico,Blockheads,'Worldwide Plz',40.7627155294445,-73.9876316100625,3.5,761,10019
e7wrDguplJXtSUOYXWH_9Q,Mexico,Maravillas Restaurant,'37-64 90th St',40.7492564516904,-73.8768124580383,3.5,2,11372
Lq9HxEUrkceCUDut00qlHQ,Mexico,El Kucho Mexican Restaurant,'141 Wilson Ave',40.70073,-73.92551,4.0,187,11237
B-bx4pZXrat0D25vde2bJQ,Mexico,Cantina Taqueria & Tequila Bar,'329 Lenox',40.8088408787201,-73.9449808870425,3.5,218,10027
ir1jLDagZiMaHo7My4oUDg,Mexico,La Flaca,'384 Grand St',40.7165,-73.98763,3.5,337,10002
Pikhqmsy370W2BXHnNfP0g,Mexico,Taqueria El Gallo Azteca,'75 Victory Blvd',40.63842,-74.07867,4.5,110,10301
sZPxl39jgDcxdOoES9Q7Hw,Mexico,My Ranch Taqueria,'134 Rt 4 E',40.88346,-73.98919,5.0,23,07631
neneS3H11WQIHRYhvlcwVA,Mexico,El Tio Taco,'502 55th St',40.7857131958008,-74.0188980102539,3.5,29,07093
mfJaJSspapkcL2MIsNuUjw,Mexico,Citrico,'681 Washington Ave',40.6768903036116,-73.9635266537943,4.0,205,11238
v3dmPrIDJsvPII0WACZvpg,Mexico,Horchata's,'5018 Bergenline Ave',40.78311,-74.02036,3.0,8,07093
EZ-ec_6fXPsZiDshbFMnjA,Mexico,The King Of Taco,'9017 31st Ave',40.7601063,-73.8779181,4.0,123,11369
jFYEsw6_4y4VMpSVB863sw,Mexico,Mojave,'22-36 31st St',40.7753290076368,-73.9119911693115,3.5,704,11105
uVfOB37NyYEGRs5FITM-nQ,Mexico,Leyenda,'221 Smith St',40.68431,-73.99197,4.0,207,11201
9MWmRzKbw6-OR8O1fYa2fw,Mexico,Tacos El Bronco,'37th St & 5th Ave',40.65237,-74.00274,4.5,127,11232
POGfmcCkuLpkP_Vz98DuwQ,Mexico,Caliente Cab,'61 7th Ave S',40.7318059,-74.0035903,2.5,784,10014
GolsijYRwhJvd39XjmNjHw,Mexico,Social Justice Tours,"'New York, NY 10001'",40.7618686479592,-73.9792586847199,5.0,3,10001
ox36ejKIJqE0lALCiZu0IA,Mexico,El Patron,'194-01 Northern Blvd',40.7581599,-73.78747,3.5,661,11358
XYyIWs-3J4bZRZDfcsMquQ,Mexico,Rancho Tequileria,'741 9th Ave',40.763717,-73.989189,3.5,269,10019
f7-4kTNeYOhZdtJgXlbqBQ,Mexico,El Rancho Burritos,'359 W 45th St',40.7603099,-73.99087,3.5,121,10036
BEs-4LekHOCxJl5yojcW6g,Mexico,Judy Perl Worldwide Travel,'636 Broadway',40.726139,-73.99559,3.5,3,10012
bwvd5ZwBTXdpCwJktU-P8g,Mexico,Sabor A Veracruz,'6415 Bergenline Ave',40.79295,-74.01361,4.5,141,07093
VuAwqaGFogbvK1pxcLzoEw,Mexico,Viva Mexico Mexican Cuisine,'1577 St Nicholas Ave',40.85427,-73.93035,3.5,17,10040
4c4Uwb5yUqXJ-inkcDinIg,Mexico,Los Tacos-Mcondo,'502 Grand St',40.7108323440285,-73.9509542539666,4.0,284,11211
yv62UKpzZNJCPiuiwNibNg,Mexico,Charro Mexicano Restaurant & Bakery,'7212 Bergenline Ave',40.7976921462856,-74.0095881745219,4.0,10,07047
7X5dByOWa-nXY_2eBnVcHw,Mexico,The Roxy Hotel,'2 6th Avenue',40.71936,-74.00483,3.5,400,10013
B2RP0JwTBsQhS1n5_DQG0Q,Mexico,Lindo Guerrero Restaurant,'340 Wilson Ave',40.69558,-73.91695,4.0,7,11221
0gg9v2DnXapTA6YJm3JMkQ,Mexico,Cañave,'4716 Broadway',40.86445,-73.9289,4.5,76,10040
-htfc6zmyfGXpHZMdEuB7w,Mexico,Piaxtla Es Mexico Deli,'505 51st St',40.64453,-74.01066,4.0,3,11220
D1zMdl-vHRZHQctWeq3brQ,Mexico,Chipotle Mexican Grill,'501 Fashion Ave',40.7531443479043,-73.9888011980062,3.0,86,10018
Tzt9Oc2WJGO5y80kIET5qA,Mexico,Chipotle Mexican Grill,'71 Spring St',40.72269,-73.997526,2.5,88,10012
q-D8Xsqe4lAudUZFkyVkKA,Mexico,Sabor a Mexico,'416 Broadway',40.661102,-74.120277,4.0,1,07002
DnvW3-wKaY1foT1uBz-aIg,Mexico,Tortas Neza,'96-15 Roosevelt Ave',40.74938,-73.86879,4.5,87,11368
0cgtOfYGHv3stIZb7C9wHQ,Mexico,La Perla Mexicana,'281 E 149th St',40.81739,-73.9221,4.0,41,10451
wAmWk6hQaHjREDVe8z2otA,Mexico,Pampano Taqueria,'805 3rd Ave',40.75537,-73.97054,3.5,167,10022
6RZW7a8pnckO9R2EMD-KjA,Mexico,Mia's Kitchen,'85 Pitt St',40.71862,-73.9826,4.0,1,10002
kawmpvfSzhDAy9pk8n3MxQ,Mexico,The Haab,'4722 48th Ave',40.740273,-73.917675,4.0,178,11377
dh3px6yeYcUUN_WkzXxj7Q,Mexico,Tacos Al Suadero,'87-21 Roosevelt Ave',40.7482863,-73.879015,3.5,143,11372
hLwzr3ku6D2zsW9OUmp6cA,Mexico,El Tio Taco,'5024 Bergenline Ave',40.7832760321852,-74.0203918615574,3.5,51,07093
5SOM3bh1R5K3RZ9E20TxUg,Mexico,Alma Restaurant,'187 Columbia St',40.68557,-74.00215,3.5,479,11231
U5zFfGUDhuJPdZsBzcZ35Q,Mexico,Aqui En Bella Puebla,'94-11 Roosevelt Ave',40.748914629221,-73.872199729085,3.5,27,11372
nFkTvMIpp4Q4Lq7j5QIvwA,Mexico,Uno Forex,'43 W 33rd St',40.74889,-73.987093,4.0,105,10001
0F77mYVmwOPTQrarG9UHkQ,Mexico,New York Central,'109 E 42nd St',40.752524,-73.976104,3.0,53,10017
hPSh75AfxXLkDxZfX2Wh9A,Mexico,Taqueria Brenda Lee III,'331 Grand St',40.91204,-74.174201,4.0,19,07505
ojABtG3n4R7z9HxPOvfexQ,Mexico,The Boss of the Tacos,'4707 Broadway',40.7563152,-73.912865,4.5,26,11103
MSMMynelIPHo3qyzTThvZg,Mexico,Little Mexico,'40-14 Astoria Blvd',40.7687690109015,-73.9106673002243,4.5,19,11103
EIpQKo3NhAsYAZIWqxuDFQ,Mexico,Taqueria Restaurant Oaxaca,'467 Central Ave',40.75073,-74.04642,3.5,43,07307
g1vMSAQPakiuwnphjJVohQ,Mexico,Tacos Al Suadero,'37-57 90th St',40.7489192,-73.8762672,3.5,9,11372
mY_dEQM9poopjV0y4Hvnww,Mexico,Coszcal De Allende,'6824 3rd Ave',40.63617,-74.0262,4.0,125,11220
WE064Ln20S4MQVT1hETCCw,Mexico,Canyon Road Grill,'1470 1st Ave',40.770694,-73.953774,3.5,233,10075
WhkFP_915l-GXn1uIyshZA,Mexico,Mexico Azteca,'33 Broad St',40.625879,-74.076515,4.5,2,10304
gPBrWnGhvg1fCmT7Yh2vPQ,Mexico,Cemitas Poblanas,'6057 Palisade Ave',40.78908,-74.01333,3.5,3,07093
vUzvlghgEgGClsdiwz2Bfw,Mexico,Taqueria Santa Fe,'9407 Astoria Blvd',40.76319,-73.87492,4.0,120,11369
7-TRXxFP0biboasNZgH8Kg,Mexico,Carniceria Y Taqueria  El Novillo,'14-33 College Point Blvd',40.7845218790648,-73.8456908445185,4.5,14,11356
Fp2QuKOu_zCjOxbyCLfnjw,Mexico,El Rey Restaurant,'25-21 Astoria Blvd',40.77137,-73.92198,3.5,72,11102
vyRQGK3qABg1HSWNpMbmtg,Mexico,The Cabinet,'649 East 9th St',40.72546,-73.97816,5.0,12,10009
HjffHJTq9BvZrv0NV7dUgw,Mexico,El Coyote - Forest Hills,'70-09 Austin St',40.72108,-73.84654,3.0,295,11375
5unNdabhETOzCjz5L3FWmg,Mexico,Antojitos mexicanos,'5914 5th Ave',40.63984,-74.01598,5.0,2,11220
rAKTm3QwNgrIcex6ReQC2g,Mexico,Mi Rancho Restaurant,'59 Main St',40.8800569,-74.044232,4.0,192,07601
ql4iB74Qk1Lg9CdZ3N6Exg,Mexico,Flatiron Building,'175 5th Ave',40.7409678038651,-73.9896588864705,4.5,180,10010
rNldYbdOcJRGmLgD29ZELA,Mexico,Don Panchito,"'New York, NY 11211'",40.7154074225537,-73.9603268362965,4.0,49,11211
t86q8MbsrW8pB8bmfwPWTw,Mexico,Blockheads,'954 2nd Ave',40.7551,-73.96802,3.5,444,10022
JywbRdA7yskb-06WbjUjKw,Mexico,Paquito's,'143 1st Ave',40.728137,-73.985134,3.5,244,10003
whVaI4qtx4Fseff5owxOaw,Mexico,Hampton Inn Manhattan/Times Square Central,'220 West 41st St',40.7556070717413,-73.9886632561684,4.0,78,10036
LV_DKhthhOYbZF-nHvzEyQ,Mexico,Panaderia La Mixteca Poblana,'104 Victory Blvd',40.637596973899,-74.0799138202344,4.5,11,10301
q676_lJf_DMZGlDRP-9TPw,Mexico,Los Mariachis Restaurant,'805 Coney Island Ave',40.637732,-73.968047,3.5,108,11218
16bXxf22x14xrzvVWbFeHQ,Mexico,Leon Bakery Mexican Restaurant,'695 9th Ave',40.762237,-73.990272,3.5,50,10036
EzKvmyYk-7xQZ47Me-NDwg,Mexico,Taco Today,'1659 1st Avenue',40.77726,-73.94932,3.0,77,10028
XJ8EaZig8kn5z984eeoCRQ,Mexico,Dos Toros Taqueria,'11 Carmine St',40.73062,-74.0023,3.5,281,10014
0oRYwB_SLqjHptvUQwwe2w,Mexico,Tajin,'85 Greenwich St',40.70772,-74.01356,3.5,223,10006
zJmMDGwr6yZ8pjrdC2VciA,Mexico,Tacombi - Fort Greene,'25 Lafayette Ave',40.68699,-73.9779,3.5,123,11217
1-QgkACd4atRtc4AOGWz_Q,Mexico,Tacos Y Jugos Genesis,'7804 Woodside Ave',40.7435971734647,-73.8868284970522,4.0,114,11373
zjnnccSIpMdx5fN-MxAr_w,Mexico,La Superior,'295 Berry St',40.71357,-73.96363,3.5,567,11211
W0ict0sDf5QGmHekHOQVhg,Mexico,Tequilitas Restaurant,'5213 4th Ave',40.64486,-74.01381,3.5,13,11220
4zpzLTAKxrwWtg_CMhfpNg,Mexico,Supernova Ball Drop,'226 W 52nd St',40.76277,-73.98359,3.5,5,10019
ICwNVmtICXCtvBTK027Ftg,Mexico,My Mexico,'720 Westside Ave',40.725021,-74.077462,4.5,36,07306
v9u61QOTbs6RqZC1iEQtRQ,Mexico,Casa Lupita,'1007 Broadway',40.6824438,-74.1029093,4.0,64,07002
_sTaigaHcK8Pb1e-IcgGzw,Mexico,Jalapeños,'5714 5th Ave',40.6408689715014,-74.0147714348883,4.0,41,11220
XO6IbZn2oxonPrfcXHK4HA,Mexico,Casa Mexicana,'894 Amsterdam Ave',40.7989892,-73.966955,4.0,187,10025
FA_0DX6FwHm1Lnqz_fd9iA,Mexico,Mi Casita Restaurant,'1484 Amsterdam Ave',40.81795,-73.953333,2.5,33,10031
bFBgOVz2x1FeOD96-_DdMQ,Mexico,Que Rico Taco!,'33-07 89th St',40.7559184407272,-73.8786816224456,4.0,14,11372
-pW5tF7cLZqM7BEpxTapkw,Mexico,Elora's Mexican and Spanish Food,'272 Prospect Park W',40.6584854125977,-73.9823989868164,3.5,209,11215
tK_4ECZ0EPIhW8588hfn5g,Mexico,El Nopal Restaurant & Juice Bar,'631 5th Ave',40.663129,-73.9912745,4.0,104,11215
HT3XEB7pM8RcG1AJa7yrMw,Mexico,New York State Department of Motor Vehicles,'366 W 31st St',40.7512705,-73.9972263,3.5,310,10001
4jucppz-BA0MiY06DjuBYQ,Mexico,Frijolito's,'3446 Broadway',40.8234652876854,-73.9524172246456,4.5,129,10031
R5jpETY0OshPn-AeJjs0fA,Mexico,Dos Caminos,'475 W Broadway',40.7266452,-73.9999024,3.5,1049,10012
xIi-TO8iDQCy1ZSHe11_Zw,Mexico,El Paso Taqueria,'64 E 97th St',40.787296295166,-73.9528121948242,3.0,217,10029
YKAwpTnKO-n5vB9-pqaCLQ,Mexico,Taqueria Y Fonda,'968 Amsterdam Ave',40.8016168,-73.965212,3.5,489,10025
FjeUodgFr0KCWJ1ylvGjdQ,Mexico,Haab,'202 Leonard St',40.71099,-73.94707,3.5,181,11206
DAAdG53Wry4Q6juEk3q6SA,Mexico,Taco House,'178 Church St',40.7156225,-74.0073923,2.5,87,10013
UlGSfUiVs4V5oH9C4AHD5w,Mexico,Cielito Lindo Bistro,'665 Nostrand Ave',40.6745053,-73.9498836,4.0,11,11216
wO9FMvtYqsJoYrnHDASE0A,Mexico,Don Pancho Villa Restaurant,'189 Borinquen Pl',40.7109108,-73.9528503,4.0,220,11211
ipmOYDh9snm3ZUv546MACQ,Mexico,Taqueria Milear,'752A Nostrand Ave',40.6729835327648,-73.9503121359905,4.5,186,11216
bO8x1Xvtyj4_gUxtX-sjrA,Mexico,Taqueria Guadalupe,'1743 Lexington Ave',40.793716,-73.944923,3.0,47,10029
iwFI9MgdraPRv2crU3xYlQ,Mexico,Emilio's Bakery & Coffee,'6 E Clarke Pl',40.8381271,-73.9188232,3.5,11,10452
VxfrYW5Ha8jMDt3CCudLfg,Mexico,Aroma A Mexico Taqueria,'568 4th Ave',40.66637,-73.99246,3.5,58,11215
p737RbzCpxYGWKuEutRzuQ,Mexico,Quesadilla Sabrosa Taqueria,'75th St & Roosevelt Ave',40.74696,-73.8905,4.0,10,11372
HOEjrJUwKBxSmQRVSILS8Q,Mexico,Tepache,'361 Halsey St',40.683368,-73.938289,3.5,323,11216
kcywDOgRlBPLW3eTMUgxEw,Mexico,Grand Canyon Restaurant,'143 Montague St',40.69473,-73.99361,4.5,54,11201
xDA4hdlvBTH3RAT6_G04bg,Mexico,Homemade Taqueria Ozone Park,'9409 101st Ave',40.68436,-73.84647,3.5,4,11416
KX7-L2PTl_ZM1ufx2tVVVA,Mexico,Taqueria Mexicana,'7024 Bergenline Ave',40.7965563,-74.0103249,3.5,64,07047
p_YuOfkcjZP9g0omryT31Q,Mexico,Zadie's Oyster Room,'413 E 12th St',40.72979,-73.98274,4.5,78,10009
NvyOagUcodDPHSDF5Vhbmg,Mexico,Skinny's Cantina,'4705 Center Blvd',40.7457158661738,-73.9563131306885,3.0,458,11109
hKkPlYmHoS9Nb_UbGGqx8A,Mexico,Street Taco,'358 3rd Ave',40.74097,-73.98202,4.0,320,10016
WyeBhonhjnjzzpuPJ1euvw,Mexico,La Chula NYC,'89 E 42nd St',40.752901,-73.9773022,3.5,73,10017
BtBApV_SvFKmstbjqs4uig,Mexico,Los Potrillos,'150 Port Richmond Ave',40.6374622309794,-74.1340140932138,4.0,14,10302
g2LFwlFjAd9RdGC3zxwkYQ,Mexico,El Alto  Deli Mexican Food,'60-01 Metropolitan Ave',40.7131291,-73.9053307,4.5,9,11385
qmoA7CY8hhU4RIUGAfRYhg,Mexico,Taqueria Huarache,'16 E Mt Eden Ave',40.8440592106296,-73.9142958513615,4.0,34,10452
4qmx5JzhacyAsgGKLF9Qdw,Mexico,Bella Cholulita,'276 Knickerbocker Ave',40.701969,-73.924402,4.0,4,11237
N_pegMIVbOqulhRWpLk2pQ,Mexico,Tacos Azteca,'3468 Bdwy',40.8272113930405,-73.9496753681795,3.5,21,10031
yKV6FxxhtnjFq4cHICrNNA,Mexico,La Maravillas De Tulcingo,'84 W Palisade Ave',40.8956751,-73.9781673,3.5,57,07631
H70MP8NTWNrRQRGffo7Ouw,Mexico,Homewood Suites by Hilton Midtown Manhattan Times Square-South,'312 West 37th Street',40.754269,-73.993082,4.0,104,10018
izX40YJYnqBwlnhOEMcbEw,Mexico,Tacos Juquilita,'310 Madison Ave',40.7501759,-73.978959,4.5,14,10016
kN9pii8rmO-YMVOIAOEJfA,Mexico,Rush My Passport,'60 E 42nd St',40.7521961,-73.9787133,3.0,48,10165
ZKDByTPdHjlZg0k5_ct4xA,Mexico,Rockefeller Center,'45 Rockefeller Plz',40.7590151633732,-73.979138565745,4.5,753,10111
sBP8072dTkHDHyS8MTaZcQ,Mexico,Coatzingo Restaurant,'79-11 Roosevelt Ave',40.74759,-73.88623,4.0,48,11372
n-Z4HSwVeiDyA7AotduUNw,Mexico,Sonora,'174 Howard Ave',40.6824295855403,-73.9199669121657,3.5,145,11233
pbRgb9o3hegZxWeu6wAtHw,Mexico,El Porton,'576 Southern Blvd',40.8123321379273,-73.9024218544364,4.0,24,10455
sOR_vQivfGPxtMob-P2eFA,Mexico,Mi Mexico Mini Market,'172 E 104th St',40.790598,-73.946511,5.0,2,10029
9tlYA026rvZ0m6OBUeZX7w,Mexico,La Cabana,'3318 30th Ave',40.76564,-73.91929,4.0,39,11103
h0EnXGorHVOmbHVUzCK-_g,Mexico,Museum Hack,"'New York, NY 10028'",40.7760200500488,-73.9520111083984,5.0,127,10028
9pgUx3dpxlT8WBuX1gFNbg,Mexico,Tacos El Torito Versatile,'608 Melrose Ave',40.8172799,-73.91705,4.0,14,10455
hRiemFSaUuTuYexm1dvu0g,Mexico,Cafe Los Arcos,'255 A Bushwick Ave',40.7072619,-73.9395899,3.5,87,11206
vMTTFjgFKKua4VuAFX393g,Mexico,Antojitos Mexicanos,'107 Graham Ave',40.705406,-73.943206,3.5,35,11206
_WWH46Z3RvdM6TO3hqVa8A,Mexico,Chipotle Mexican Grill,'304 W 34th St',40.7523240509048,-73.9943282119156,3.0,188,10001
KhGbD1U51KKcl6frzNDa0A,Mexico,Taqueria El Patron Mexican Grill,'51 Lincoln Rd',40.6609280639479,-73.9614267185271,3.5,176,11225
FH5fu0Wrgy6TDzCcpzEHLQ,Mexico,Tailored Vacation,'6674 Fresh Pond Rd',40.7065582,-73.8973236,5.0,1,11385
aUTEEb_tCeum8P2Qm6R3_A,Mexico,Alamo Rent A Car,'743 Broadway',40.7301430244909,-73.9931532740593,4.0,32,10003
veeKjzzHsO9e4wKLxpuhtQ,Mexico,El Rey Del Taco Truck,'33-01 30th Ave',40.76622,-73.91933,4.5,472,11103
V_NlK9XdCEb7NDGZRR_bCQ,Mexico,Mariachi Nuevo Mexico,"'Weehawken, NJ 07086'",40.7749099731445,-74.0203399658203,3.5,3,07086
Ai2mbsb0cYZoMWC3DAAP3Q,Mexico,B'klyn Burro,'922 Fulton St',40.6827188,-73.9640973,3.5,96,11238
6mdT2r5kIOrx-DUlR5bmOg,Mexico,Cantina Cumbancha,'232 N12th St',40.71935,-73.95293,4.5,43,11211
fmWPll4-PI4PTx_b_E_-Hw,Mexico,Tri Mexican Tacos,'46th St & Greenpoint Ave',40.7421913,-73.9188919,4.0,34,11104
5LO5C4doYF_UP2OB29zYMg,Mexico,Empellón Taqueria,'230 W 4th St',40.7341219,-74.0030294,3.5,690,10014
